ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
12343,44.2,12.5,48,187,B
12344,43.9,12.5,48,229,B
12345,30.4,17.6,26,161,B
12346,21.9,21.9,49,178,A
12347,22.5,7.1,18,156,D
12348,40.7,19.3,39,223,C
12349,39.1,17.2,58,187,B
12350,26.6,14.5,29,144,D
12351,28.9,5,0,137,D
12352,48,15,52,217,A
12353,40.7,10.1,46,240,C
12354,20.7,11.5,22,136,D
12355,20.9,12.1,36,138,C
12356,43.9,16.8,63,245,A
12357,22.7,14,9,138,C
12358,23,21,28,162,B
12359,43.2,23.3,45,203,B
12360,44.3,14.8,43,198,B
12361,36.4,10.7,53,244,B
12362,27,5.2,28,124,D
12363,52.5,-7.2,48,214,D
12364,61.6,17,43,188,D
12365,56.4,3.6,50,211,D
12366,19.6,21.2,20,120,B
12367,21.8,21.2,47,187,A
12368,42.8,21.5,41,197,D
12369,50,15.3,41,242,B
12370,25,17,20,131,B
12371,40.4,6,30,177,D
12372,35.2,12.5,43,211,C
12373,22.9,21.8,22,154,B
12374,36.9,16.7,48,218,C
12375,30.2,24,43,140,A
12376,51.6,16.1,43,237,B
12377,45.4,7.8,46,229,C
12378,22.6,18.5,28,130,D
12379,37.9,11.2,53,223,B
12380,46.2,19.3,29,220,D
12381,39.6,18.3,58,221,C
12382,20.3,26,26,136,B
12383,34.2,4.8,30,178,C
12384,17.7,15.4,31,126,D
12385,29.9,23.6,50,169,A
12386,37.2,7.7,40,152,B
12387,37.5,17.5,48,226,A
12388,53.5,16.5,63,150,A
12389,33.8,6.3,31,181,C
12390,51.9,19.8,46,244,B
12391,52.7,16.3,62,233,A
12392,38.6,20.1,56,221,B
12393,49.2,15.5,57,249,A
12394,22.2,21.1,24,158,B
12395,44.1,17.2,59,223,C
12396,19.9,25.8,45,153,C
12397,36,5.3,51,205,D
12398,34.9,14,31,188,D
12399,41,5.4,26,172,C
12400,55.2,25.5,70,220,A
12401,40.6,16.6,32,182,B
12402,50.9,20.7,40,213,D
12403,46.1,5.7,47,222,D
12404,33,29,40,207,B
12405,44.8,11.5,66,222,B
12406,42,1.6,38,208,D
12407,43.8,5.4,39,200,C
12408,24.4,17.1,28,118,B
12409,50.1,16,26,193,B
12410,48.8,13,55,222,B
12411,33.3,5,52,206,D
12412,24.8,23.9,36,162,C
12413,45.4,6.3,58,215,C
12414,53.3,16.6,44,240,B
12415,51.4,15.9,60,260,A
12416,55.3,17.5,63,261,A
12417,45.8,20.6,71,234,A
12418,53.6,17.4,36,204,B
12419,37.3,19.7,61,251,A
12420,45.4,17.9,58,219,A
12421,47.9,15,40,211,D
12422,59.2,22.5,34,210,D
12423,46,13.3,48,230,B
12424,27.3,21.1,38,155,A
12425,46.3,1.7,48,172,D
12426,41.1,3.6,40,215,D
12427,45.4,22.5,55,222,A
12428,22.2,-7.6,17,145,D
12429,24.8,21.8,17,75,D
12430,18.6,14,23,144,C
12431,48.2,11.4,51,225,B
12432,41.7,9.7,47,219,C
12433,42.3,10,34,200,C
12434,32,13.3,22,156,C
12435,29.5,19.2,51,233,B
12436,37.4,6,32,159,C
12437,49.4,3.3,38,237,D
12438,18.4,5.9,12,142,D
12439,47.4,14,26,204,D
12440,61.4,13.9,47,216,C
12441,25.2,21.2,23,135,B
12442,28.6,17,60,185,B
12443,25.3,11.1,29,120,D
12444,21.3,28.2,38,166,A
12445,35.6,17.7,38,172,D
12446,47,23.8,55,245,A
12447,41.8,18.8,36,210,B
12448,30.5,21.2,51,179,A
12449,46.3,10.2,38,190,B
12450,53.6,14.2,55,223,A
12451,51.9,12.5,51,197,C
12452,43.7,14.8,47,221,D
12453,22.2,18.5,23,140,B
12454,29.7,26.8,41,182,A
12455,54.4,19.3,45,231,D
12456,40.4,9.9,34,223,D
12457,45.9,15.8,48,222,B
12458,34.4,-8.2,31,135,D
12459,55.2,17.6,45,224,B
12460,47.6,12.5,48,202,C
12461,28.9,17.6,52,185,B
12462,49.8,11,46,229,B
12463,41.4,-2.7,39,220,D
12464,35.2,22.2,46,173,A
12465,42.7,20.3,64,229,A
12466,48.4,18.6,47,244,B
12467,32.8,14.1,32,155,B
12468,35,17.5,32,183,C
12469,47.4,21.4,53,249,A
12470,41.1,8.3,56,203,D
12471,48.2,13.7,36,185,D
12472,25.9,17,25,150,B
12473,27.7,19.7,51,167,A
12474,44.1,20.3,45,224,B
12475,45.1,-3.2,9,151,D
12476,26.2,21.4,45,167,A
12477,49.4,13.3,32,186,A
12478,35.7,3.6,52,199,D
12479,28.1,11.4,28,147,C
12480,28,18.3,35,149,A
12481,44.7,18.8,61,262,B
12482,42.1,18.6,55,229,D
12483,41.2,16.2,30,181,C
12484,28.1,21.7,34,158,A
12485,25.4,16.8,26,157,B
12486,24.9,17.2,0,116,D
12487,25.7,27.3,34,174,A
12488,43.6,19.2,36,195,B
12489,59.6,10.1,45,215,D
12490,24.6,16.9,24,135,B
12491,27.6,17.9,59,186,B
12492,53.8,11,63,240,B
12493,30.7,16.8,32,192,B
12494,20.4,23.7,12,125,B
12495,50.6,8.3,48,220,C
12496,32.1,22,15,160,C
12497,25.1,16.9,44,165,B
12498,28.6,25.7,28,178,A
12499,34.7,9.5,20,180,C
12500,49.4,25.4,65,219,B
12501,20.9,24.4,27,153,B
12502,17.9,11.6,12,129,D
12503,47,17.4,49,241,B
12504,19.9,9,20,131,D
12505,22.3,19.5,32,203,B
12506,33.5,15,36,164,B
12507,25.1,21.7,41,184,A
12508,43.5,18.5,53,244,A
12509,50.4,22.5,56,258,A
12510,43.1,13.7,42,222,C
12511,45.7,15.2,34,159,B
12512,35,10.9,62,208,B
12513,28.1,14.5,11,154,D
12514,20.8,10.3,6,107,D
12515,34,-8.1,36,196,D
12516,50.4,13.8,55,243,C
12517,51.1,18,65,239,A
12518,49.5,22.3,47,224,A
12519,24.2,18.7,42,186,B
12520,18.1,23.1,25,101,C
12521,39,27.4,39,187,D
12522,36.4,16.8,36,184,C
12523,40.7,16.8,56,258,A
12524,41.9,18.7,52,251,A
12525,50.9,18.9,43,241,C
12526,43.1,28.2,56,283,A
12527,23.8,21.6,3,118,D
12528,32.7,15.9,40,182,B
12529,48.2,5,50,217,D
12530,30.1,13.2,4,108,D
12531,52.5,24.7,54,249,A
12532,47.8,17.5,51,217,A
12533,24.4,8.3,32,162,D
12534,38.3,-2.3,18,166,D
12535,33.2,21.7,48,200,A
12536,43.3,18.5,50,248,B
12537,22.6,-1.4,10,130,D
12538,46.5,15.4,44,254,C
12539,35.6,3.3,33,154,D
12540,25.2,10.4,32,184,C
12541,45.7,18.6,49,222,A
12542,37,4.1,35,212,D
12543,54.4,29.6,58,264,B
12544,23.2,15,15,115,C
12545,34.5,26.4,52,165,A
12546,29.4,22.3,37,179,A
12547,42.4,14.1,23,159,C
12548,25.7,21.4,32,131,C
12549,35.1,12.4,9,125,D
12550,22.8,25.7,55,186,A
12551,22.7,18,40,164,B
12552,55,24.8,51,237,A
12553,27.4,27.4,36,163,A
12554,29.1,21.2,34,166,A
12555,40.1,14.3,34,180,B
12556,31.8,24.8,27,170,B
12557,31.7,12.7,44,218,C
12558,27,15.9,47,162,B
12559,35.6,2.3,44,184,D
12560,44.1,22.7,50,233,C
12561,24.3,21.9,34,192,A
12562,35.4,8.9,48,211,C
12563,40.5,19.1,45,194,B
12564,26,20.8,26,129,B
12565,26.5,21,13,124,C
12566,41.6,5,36,177,D
12567,64.1,11.6,46,211,D
12568,33.3,12.5,10,170,D
12569,33.6,19.9,46,165,A
12570,23,13.8,12,106,C
12571,29.8,23.2,47,185,A
12572,31.6,28.2,37,180,B
12573,37.8,-20,30,180,D
12574,35.5,3.6,35,169,D
12575,41.3,14,57,225,A
12576,47.4,10.8,34,240,C
12577,30.8,23.2,42,186,A
12578,47.2,13.6,33,238,D
12579,42,12.1,46,251,C
12580,37,17.4,52,229,A
12581,49,14,42,190,B
12582,52.9,18,57,233,B
12583,33.5,20,15,187,D
12584,47.1,6.4,44,177,C
12585,24.6,20,24,153,C
12586,30.6,21.4,24,179,C
12587,27.2,5.1,38,152,D
12588,27.1,16.3,16,134,C
12589,36.2,-6.4,2,166,D
12590,53.3,28.5,38,241,B
12591,35.7,21.5,53,161,B
12592,44.9,1.9,30,224,D
12593,21.1,25.5,21,126,A
12594,32.8,-8.4,31,191,D
12595,44,2.4,30,214,D
12596,43.7,20.9,59,242,A
12597,28.7,25.3,42,167,B
12598,37.9,10,24,177,C
12599,34.9,17.5,13,155,B
12600,51.7,9.9,53,200,B
12601,40.6,17.6,52,201,D
12602,25.6,17.6,27,181,C
12603,36.9,27.8,38,175,A
12604,38.4,18.5,50,230,C
12605,47.6,18.9,64,227,D
12606,45.8,14.8,51,216,C
12607,33.7,20.9,43,154,A
12608,27.1,22.8,22,156,B
12609,28.7,12.5,13,161,C
12610,41,12.2,45,215,C
12611,41.4,15.6,29,195,C
12612,37.5,8.4,26,172,D
12613,17.2,-3.6,37,172,D
12614,26.4,23.3,51,180,A
12615,46.5,23.7,55,223,B
12616,41.5,15,51,212,B
12617,53.2,23.5,56,238,A
12618,41.9,15.5,62,227,A
12619,52.4,11.9,45,220,B
12620,43.4,16,49,220,B
12621,46,10,50,224,D
12622,24.6,20.1,20,150,C
12623,37.4,10.3,46,211,B
12624,36.4,18.4,61,241,C
12625,42.8,1.2,32,174,D
12626,42.3,10,47,211,B
12627,23.9,14.3,14,149,D
12628,28.8,21.1,30,172,B
12629,22.1,13.8,37,155,B
12630,24,10.5,41,182,C
12631,16.9,3.3,0,118,D
12632,50.5,26.6,51,234,A
12633,40,15.1,49,214,B
12634,17.4,15.3,50,113,C
12635,25.4,20.1,54,175,A
12636,26.3,18,28,135,C
12637,23.1,22.6,21,120,A
12638,18.8,24.4,10,138,C
12639,26.4,14.5,34,163,C
12640,18.2,11.2,53,177,C
12641,42.5,13.6,43,199,C
12642,22.7,19.2,8,148,D
12643,42.6,-1.5,18,171,D
12644,54.9,4.3,53,245,D
12645,23.4,27.5,22,153,A
12646,29,18.1,20,137,C
12647,21.7,10,25,127,D
12648,24,15.6,30,132,C
12649,50.4,1.4,36,234,D
12650,54,15.5,53,225,A
12651,43.1,21,49,194,C
12652,26.3,17.1,31,175,B
12653,34.6,20,39,205,A
12654,42,15.8,52,264,C
12655,33.4,30.4,38,181,A
12656,39.9,9.4,38,195,C
12657,47.6,8.1,8,170,D
12658,28.4,22,35,160,B
12659,39.1,10,39,206,C
12660,38,15.6,56,217,D
12661,37.2,18.9,37,151,A
12662,39.6,4.9,36,154,C
12663,25.4,28.5,20,180,D
12664,22.3,17.1,41,117,B
12665,38,23.8,56,215,C
12666,29.2,14.6,20,148,C
12667,22.6,12,28,97,D
12668,24.5,23.7,55,162,A
12669,47.4,13.1,52,237,B
12670,34.5,16.9,44,207,B
12671,43.7,6.2,36,199,C
12672,22.4,19.5,20,163,C
12673,40.1,14.5,29,177,B
12674,50.9,7.5,45,199,C
12675,42.3,7,33,217,C
12676,23.4,17.2,22,134,C
12677,17.8,-4.7,22,127,D
12678,22.5,13.6,0,106,D
12679,28.6,16.2,37,156,B
12680,44.3,8.7,35,216,C
12681,36.5,12.5,50,212,D
12682,25,28.5,34,144,B
12683,40.7,16.7,60,253,A
12684,41.6,12.8,30,176,B
12685,41.2,21.6,34,178,B
12686,36.4,21.9,40,225,C
12687,34.9,24.8,51,181,A
12688,41.4,20.1,53,211,A
12689,48.9,22.1,50,215,A
12690,48.6,22.4,57,237,A
12691,41.4,15.8,55,222,A
12692,29.1,26.1,22,168,C
12693,42.9,17.1,32,203,A
12694,47.6,16.6,64,226,B
12695,41.9,14.3,71,241,A
12696,44.5,15.8,63,228,A
12697,27.9,20,29,203,C
12698,54,18.9,57,252,A
12699,36.7,25.4,45,224,A
12700,41.7,15.9,57,227,B
12701,44.2,13.9,49,224,A
12702,40.1,10,41,211,B
12703,42.5,14.8,49,227,A
12704,45.9,21.3,55,255,B
12705,49.7,5.6,32,212,C
12706,22.2,15.6,10,118,D
12707,37.6,3.1,36,190,D
12708,40.2,17.8,30,164,D
12709,26.9,23.6,47,204,A
12710,41.8,9.2,48,209,C
12711,21.8,3.3,17,120,D
12712,36.5,21.4,50,230,B
12713,44.6,16.4,60,231,B
12714,49.4,14.7,37,231,B
12715,41.9,16,37,190,A
12716,30.9,12,37,235,C
12717,46.4,25.7,55,269,A
12718,45.5,11.6,54,239,B
12719,30.1,20.2,50,205,A
12720,48.9,12.1,47,264,B
12721,28.4,26.9,38,172,A
12722,37.4,18.3,28,218,D
12723,42.8,3.6,53,211,D
12724,46.4,15,53,248,A
12725,21.5,-4,0,70,D
12726,30,25.9,45,188,A
12727,34.8,17.7,41,179,A
12728,24.4,11.5,4,138,D
12729,17,4.7,24,100,D
12730,25.3,22.5,18,154,B
12731,37,14.1,30,160,D
12732,37.1,19.7,37,213,C
12733,52.6,29.8,61,261,A
12734,24.6,22.8,33,161,A
12735,19.7,6.4,18,129,D
12736,44.1,11.3,38,196,B
12737,34.1,6.6,51,245,C
12738,32.4,14.1,46,187,A
12739,45.2,13.2,52,256,B
12740,25,21.7,30,122,C
12741,50.5,14.4,56,242,B
12742,40.4,15.9,54,218,A
12743,42.5,20.3,50,182,A
12744,31.4,4,47,187,D
12745,49,19.6,59,240,A
12746,48,11.4,44,231,B
12747,29.2,14.3,9,135,D
12748,41.2,15.7,53,227,B
12749,22.4,9,43,153,D
12750,26.8,20.3,48,174,A
12751,47.6,17.9,56,238,A
12752,40,12.1,39,181,B
12753,29.4,22.1,40,188,A
12754,39.9,19.7,30,214,D
12755,45.8,12.2,34,187,C
12756,42.9,11.3,45,245,B
12757,25.1,-0.9,24,159,D
12758,21.2,15.7,26,175,D
12759,47.2,22.3,65,252,A
12760,44.8,7.4,33,214,C
12761,25.2,20.8,47,174,A
12762,48.1,1,39,202,D
12763,27,15.5,34,172,B
12764,59,7.2,31,202,D
12765,20.5,21.3,38,163,B
12766,39.7,17.1,58,231,A
12767,32.7,17,40,112,B
12768,52,8.5,44,220,C
12769,43,0.5,47,215,D
12770,39.5,-1,40,171,D
12771,26.9,17,37,162,B
12772,55.6,18.5,60,225,C
12773,21,14.2,27,173,C
12774,40.3,8.5,46,212,C
12775,51.3,23,53,245,A
12776,28.3,20.4,19,181,C
12777,32.9,17.8,40,191,C
12778,26.3,22.5,49,197,A
12779,24.7,26.2,23,150,C
12780,56,10,39,217,B
12781,39,10.8,46,235,B
12782,35.5,10,38,203,D
12783,37.9,-2.4,45,195,D
12784,52.3,16.3,44,204,A
12785,37.1,23,52,266,B
12786,37.8,20,53,233,B
12787,53.4,26.2,59,248,A
12788,47.8,11,36,242,D
12789,49.7,13.9,59,214,B
12790,35.8,22.3,47,190,A
12791,24.2,18.5,42,168,C
12792,35.6,23.7,27,195,D
12793,42,14.5,53,229,A
12794,33.1,12.7,30,194,C
12795,41.7,12.8,47,221,C
12796,44.8,15.5,46,202,B
12797,39.5,1.7,45,203,D
12798,27.7,26.6,53,212,A
12799,50.9,17.1,52,209,B
12800,16.6,18.6,15,117,D
12801,38.4,2.8,46,207,D
12802,37.5,18,51,195,C
12803,38.9,9.2,42,197,C
12804,23.4,-1.5,19,134,D
12805,30.3,14.7,47,173,C
12806,27.6,22,41,170,A
12807,35.4,-2.1,35,169,D
12808,32.3,8.6,28,151,D
12809,42.1,11.4,46,194,B
12810,36.5,9,32,176,C
12811,39,11.4,29,186,B
12812,25.8,20.9,31,169,B
12813,32.8,21.8,35,161,A
12814,28,14,39,165,B
12815,41.1,13.4,53,225,C
12816,28.1,19.3,51,192,A
12817,47.3,19.4,47,266,C
12818,26.1,20.4,21,166,C
12819,48.5,12,31,197,A
12820,40.1,13.7,60,214,B
12821,24.1,26.5,26,171,A
12822,35.3,8.7,48,188,C
12823,48.5,13,51,242,B
12824,39.7,-7.3,10,146,D
12825,42.6,5.8,42,217,C
12826,23.3,21.7,12,150,B
12827,50.2,15.3,59,240,B
12828,38.2,-8.5,23,151,D
12829,44.7,20.9,62,233,B
12830,40.7,10,43,215,B
12831,41.4,15.9,54,238,B
12832,35.7,15.6,23,171,C
12833,25.9,14.6,25,146,C
12834,34.6,17.3,63,236,B
12835,25.7,5.1,13,159,D
12836,27.9,11.8,49,175,C
12837,49,19.6,35,197,A
12838,45.4,3,43,225,D
12839,39.8,22,51,236,B
12840,42.4,8.4,48,238,C
12841,52.7,22.6,54,254,A
12842,45.7,15.5,58,236,A
12843,28.1,19,33,160,C
12844,51.7,26.2,60,211,A
12845,39.6,24.8,56,230,A
12846,38.6,19.7,56,225,A
12847,48.4,13.4,56,194,B
12848,22.6,26.4,61,152,A
12849,24.8,16.9,21,152,C
12850,24.7,18.6,32,170,C
12851,39.4,11.3,48,229,B
12852,24.5,22.9,40,158,C
12853,49.5,10,43,230,B
12854,28.1,20,48,155,C
12855,31.3,11.2,39,186,B
12856,43.6,0.8,39,206,D
12857,55.3,16.1,59,248,A
12858,24,28.3,47,194,C
12859,23.3,19.9,37,171,B
12860,35.9,20.9,46,195,C
12861,31.2,31.6,59,139,A
12862,32.7,4.3,36,175,D
12863,36,19.9,38,170,A
12864,26.5,21.9,30,165,A
12865,33.3,13.8,48,228,C
12866,21,16.5,23,146,C
12867,37.2,17,54,219,B
12868,25.6,13.8,24,142,C
12869,23.4,14.7,4,107,D
12870,19.5,18.3,42,170,B
12871,32.3,24,49,203,A
12872,46.9,11.9,50,224,C
12873,30.9,26.2,52,180,A
12874,28.5,9,34,174,C
12875,19,15.1,52,182,C
12876,35.8,4.8,33,194,C
12877,22.3,-10,17,90,D
12878,33.8,8.6,12,148,D
12879,37.7,-1.1,49,223,D
12880,43.4,7.5,45,195,D
12881,26.7,21.8,36,180,A
12882,40,10,30,250,B
12883,34.4,8.3,37,204,D
12884,22,0.2,4,110,D
12885,35,32.3,35,171,A
12886,22.8,23.8,4,115,D
12887,45.8,15.4,55,196,B
12888,26.4,23.9,2,124,D
12889,62,9.2,43,181,C
12890,38.9,18.8,52,194,D
12891,29.5,2.5,55,214,D
12892,38.6,6.5,41,252,D
12893,49.9,17,51,239,A
12894,54.7,15,65,228,A
12895,41.6,14.2,52,195,C
12896,44.6,14.3,64,257,B
12897,52.8,0.2,43,219,D
12898,43,25.2,50,260,C
12899,21.3,23.8,28,140,C
12900,38.3,11.8,55,211,B
12901,22.7,22.4,24,136,A
12902,23.7,15.3,30,158,C
12903,45.5,15.7,57,218,B
12904,21.6,25.2,20,127,C
12905,28.1,5,28,154,C
12906,51,17.6,52,205,A
12907,39.3,11.3,51,191,B
12908,54,5.4,38,181,C
12909,44.2,9.4,55,236,C
12910,52.1,21.8,48,182,D
12911,28.7,-3.1,46,116,D
12912,58.4,14.3,49,234,B
12913,33.4,17.3,31,169,C
12914,25.2,2,38,177,D
12915,19.8,21.9,38,175,D
12916,26,25.9,21,148,D
12917,28,27.3,47,180,A
12918,38.2,14.3,42,232,A
12919,36.9,22.8,44,185,C
12920,51.9,2.4,51,238,D
12921,24.3,19.7,20,140,C
12922,34.1,20.2,50,242,B
12923,26.6,11.1,25,144,C
12924,26.3,9.9,16,137,D
12925,52,17.7,55,211,B
12926,28.3,15.3,51,260,B
12927,37.3,13.9,49,214,D
12928,25.5,22.9,51,179,A
12929,38.6,9.6,39,212,D
12930,25.7,17.3,9,132,D
12931,26.2,15.8,25,140,C
12932,36.9,20.9,50,204,A
12933,58.2,3,44,244,D
12934,42.4,13.3,46,220,B
12935,22.4,10.7,41,137,C
12936,43,16.5,51,245,B
12937,26.9,18.4,41,176,D
12938,56,4.5,55,224,D
12939,49.9,17.1,56,231,A
12940,28.1,11.3,9,108,D
12941,22.3,22.6,38,180,A
12942,28.5,24.4,12,141,D
12943,42.1,8.3,30,199,B
12944,50,26.2,63,235,A
12945,55.4,6.4,26,217,D
12946,34.4,23.6,64,249,C
12947,30.7,23.4,45,173,A
12948,28.8,23.8,21,171,C
12949,46.5,12.8,50,197,D
12950,42.4,15.3,47,221,B
12951,47.5,16.2,54,220,B
12952,44.8,15.1,46,219,B
12953,22.1,8.1,7,150,D
12954,24.2,23.2,35,173,A
12955,27.8,16.2,32,135,C
12956,35.5,22.1,56,220,A
12957,30.4,28.7,45,186,A
12958,40.7,11.1,52,230,B
12959,31.8,5.4,54,243,C
12960,48.2,6.4,50,229,C
12961,35,14.2,30,209,D
12962,41.1,6,20,198,D
12963,40.2,-2.4,45,208,D
12964,23.8,32.2,35,143,B
12965,44.6,14.4,47,207,B
12966,18.4,20.6,36,149,C
12967,48.6,13.2,58,202,B
12968,25.1,27.5,20,185,C
12969,43.8,10.7,28,166,C
12970,22.6,21.8,25,169,C
12971,48.1,11.3,53,249,C
12972,22.9,23.3,32,132,A
12973,46,23.9,51,207,A
12974,30.3,19.9,38,170,A
12975,26.2,11.3,36,154,C
12976,30.9,22.1,39,170,A
12977,20.4,17,14,140,C
12978,35.1,11.5,44,198,C
12979,48.5,12.1,56,248,B
12980,29.1,2.8,38,144,D
12981,40.8,12.2,23,155,C
12982,36.8,16,57,261,B
12983,41.9,13.95,55,228,D
12984,55,15.4,68,234,A
12985,40.1,8.9,41,196,C
12986,38,15.7,49,218,B
12987,42.6,9.2,27,181,B
12988,49.4,7.2,47,224,C
12989,26.1,5.6,23,143,D
12990,31,-15,56,186,D
12991,39.6,17.7,46,200,B
12992,47.9,12.6,36,220,B
12993,45.2,15.4,36,185,D
12994,23.4,8.2,9,115,D
12995,44.2,15.5,43,253,C
12996,24.4,13.2,36,135,C
12997,29.2,15.5,14,112,C
12998,40.9,25.6,35,199,A
12999,29.7,21.4,7,118,D
13000,43.2,19.8,50,237,B
13001,21.6,17.3,15,142,B
13002,34,27.9,23,151,C
13003,29.3,19.8,40,211,A
13004,16.5,4.6,17,124,D
13005,28.1,30.9,26,183,C
13006,48.6,18.4,50,218,A
13007,22.3,23.8,23,139,B
13008,19.1,11.9,4,117,D
13009,25.7,28.9,32,157,C
13010,28.9,12.1,30,168,C
13011,53.3,25.7,49,209,B
13012,50.8,20.5,52,261,A
13013,51.9,10.5,57,240,B
13014,41.1,5.3,40,192,D
13015,40.2,25.7,45,252,C
13016,41.4,17.9,48,211,A
13017,45.5,7.4,36,238,D
13018,31.6,-17,23,160,D
13019,25.9,28.8,31,156,B
13020,49,17,51,264,A
13021,34.1,17.1,37,237,D
13022,50.3,23.2,60,236,A
13023,28,21.3,46,181,A
13024,48.7,30.8,48,295,B
13025,23.2,12,27,162,C
13026,29.1,26.6,52,203,B
13027,38.5,18,40,153,B
13028,49.2,12.5,55,224,B
13029,60.9,24.8,59,210,B
13030,34.6,-4.4,45,197,D
13031,33.3,21.8,45,155,B
13032,25.7,17.2,34,168,B
13033,31.8,8.9,32,166,C
13034,27.3,18.4,22,151,C
13035,37.2,3.5,26,165,D
13036,43.9,20.6,49,186,D
13037,41.1,14.1,25,175,D
13038,26.3,19.8,40,160,A
13039,45.6,11.6,52,235,B
13040,40.8,15.4,46,169,A
13041,47.3,-4.8,15,208,D
13042,48.8,21.5,55,266,A
13043,41.3,14.1,50,198,C
13044,51.9,16.1,53,225,B
13045,41.3,15,35,202,A
13046,46.7,24.2,58,254,A
13047,42.3,7,36,201,D
13048,24.6,20.3,50,190,B
13049,53,19.4,52,246,A
13050,27.2,16.8,4,90,D
13051,36.1,13,45,188,C
13052,37.2,2.9,23,178,C
13053,25.2,24.9,35,180,A
13054,33.3,22.6,39,154,B
13055,64,26.4,45,262,C
13056,56.4,15.4,51,212,C
13057,49.6,5.3,49,224,C
13058,40.3,11.7,48,211,B
13059,47.2,19.2,50,239,B
13060,43.6,21.4,49,211,D
13061,24.6,24.5,11,160,D
13062,31.2,24.2,36,179,A
13063,55.5,29.9,60,238,A
13064,29.3,22,44,168,B
13065,22.1,23,36,148,A
13066,24.8,19.7,45,174,A
13067,51.1,17,55,205,A
13068,29,16.1,49,177,C
13069,40.3,10,52,207,C
13070,30.2,-13.2,28,159,D
13071,39.2,27.6,43,203,C
13072,27.9,14.2,33,161,C
13073,30.6,18,50,209,D
13074,22.6,15.4,21,128,C
13075,41.9,18.7,48,223,A
13076,27.9,27.1,30,160,B
13077,34.5,23.6,49,205,A
13078,44.6,12.7,30,186,B
13079,52.5,16.7,56,265,A
13080,21.6,14.7,42,162,B
13081,38.6,11.1,35,152,D
13082,58.8,15.2,54,240,A
13083,46.2,12,55,259,B
13084,40.2,18.1,50,210,C
13085,29.9,28.2,48,188,A
13086,19.4,28.3,25,158,B
13087,48.8,-4.4,36,233,D
13088,16.2,0.9,8,144,D
13089,24.7,12,8,120,D
13090,23.8,15.7,41,172,B
13091,36.2,14.2,32,156,D
13092,21.8,-5.3,19,161,D
13093,48.7,18.9,53,224,A
13094,31.2,12,32,179,C
13095,30.4,8.8,31,113,D
13096,42.1,-12,20,160,D
13097,39.9,22,52,237,C
13098,42.8,28,56,228,A
13099,19.6,21.6,15,121,B
13100,31.2,26.3,47,151,B
13101,44.4,23.3,54,236,A
13102,44.5,16,56,221,C
13103,47.2,21.4,47,261,B
13104,54.1,25.9,58,248,B
13105,35.6,11.3,30,176,D
13106,23.6,25,27,135,C
13107,29,11.9,35,163,C
13108,31.8,19.9,59,182,B
13109,22.8,20.2,23,128,C
13110,26.5,22.3,57,199,A
13111,53.5,5.4,52,254,C
13112,28,14.2,38,159,C
13113,26.8,19.5,25,156,A
13114,49.9,22.3,44,227,B
13115,58.1,19,54,235,A
13116,20.2,9.7,12,131,D
13117,20.7,22,44,179,B
13118,46.5,13,48,203,D
13119,28,18.2,38,160,B
13120,45.4,19.5,57,200,B
13121,50.9,21.5,54,236,A
13122,34,3,25,190,D
13123,26.8,22,54,175,A
13124,50.6,17,53,214,B
13125,38.6,21,22,215,C
13126,43.5,19,63,236,A
13127,46.5,18.6,58,218,A
13128,18.2,18.6,25,132,C
13129,26.8,18.1,54,216,B
13130,43.4,10.7,48,220,C
13131,37.9,20.9,58,225,B
13132,20.6,24.9,35,180,B
13133,31.5,21.8,55,225,A
13134,48.4,14.7,71,234,B
13135,58.5,17,55,238,A
13136,34.7,8,42,207,C
13137,20.5,20.8,23,122,B
13138,20.9,17.2,24,146,B
13139,47.1,23,71,235,A
13140,56.4,20.8,55,233,C
13141,48.4,7.6,43,220,C
13142,37.3,7.8,45,190,C
13143,35.9,11.4,47,173,C
13144,44.5,6.9,30,173,C
13145,34.3,15,48,193,D
13146,50.6,-7.2,19,153,D
13147,33.8,3,26,123,C
13148,49.7,15.3,54,253,A
13149,43.7,20.3,48,219,B
13150,27.6,15,32,125,B
13151,53.5,16.2,51,235,B
13152,34.1,17.1,52,210,A
13153,31.1,15.8,31,141,B
13154,43.3,12.2,58,214,B
13155,42,20.3,59,242,B
13156,27.5,29,43,171,B
13157,45.8,-0.1,23,196,D
13158,52.7,11.8,56,241,B
13159,52.4,7.6,48,186,D
13160,43.5,-2.9,43,199,D
13161,41.2,9.1,50,206,C
13162,32.6,3.3,22,144,C
13163,45.1,12.9,48,188,B
13164,38.9,18.3,29,155,D
13165,28.2,22.6,37,170,A
13166,37.5,20.7,31,153,C
13167,48.4,18.3,53,226,A
13168,30.9,19.8,48,186,A
13169,37.5,7.9,61,217,C
13170,44.8,16.7,44,192,B
13171,44.4,12.5,50,213,B
13172,39.1,7.8,46,216,C
13173,41.3,10.3,58,217,B
13174,35.2,24.4,55,185,A
13175,29.6,25.4,42,206,A
13176,34.8,11.2,54,151,C
13177,44.2,12.2,33,227,C
13178,59,25,56,275,A
13179,42.6,20.4,58,234,A
13180,39.6,19.6,56,230,A
13181,23.9,21.4,33,129,B
13182,39.7,18.4,32,210,C
13183,50.8,7.9,44,189,D
13184,42.2,6.4,32,213,D
13185,47.9,16.3,56,232,B
13186,46.1,15.7,63,247,A
